# written by adit from ASE Phonons (q mesh 10x10x10, Gaussian width 0.5 THz). frequency [THz], DOS [1/THz]
       33.1722826032        0.1930615066
       33.3049826616        0.1855921070
       33.4376827200        0.1783829092
       33.5703827784        0.1718561695
       33.7030828368        0.1661248830
       33.8357828952        0.1611377823
       33.9684829536        0.1569051835
       34.1011830120        0.1536984689
       34.2338830704        0.1521185778
       34.3665831288        0.1529801193
       34.4992831871        0.1570405500
       34.6319832455        0.1646812363
       34.7646833039        0.1756793705
       34.8973833623        0.1891779822
       35.0300834207        0.2038804581
       35.1627834791        0.2184047599
       35.2954835375        0.2316702422
       35.4281835959        0.2431782168
       35.5608836543        0.2530867421
       35.6935837127        0.2620561569
       35.8262837711        0.2709299610
       35.9589838295        0.2803831169
       36.0916838878        0.2906847805
       36.2243839462        0.3016713993
       36.3570840046        0.3129283521
       36.4897840630        0.3240805340
       36.6224841214        0.3350428816
       36.7551841798        0.3461035260
       36.8878842382        0.3577923417
       37.0205842966        0.3705882313
       37.1532843550        0.3845951868
       37.2859844134        0.3993363923
       37.4186844718        0.4137679241
       37.5513845301        0.4265203648
       37.6840845885        0.4362823887
       37.8167846469        0.4421887795
       37.9494847053        0.4440834246
       38.0821847637        0.4425794604
       38.2148848221        0.4389027848
       38.3475848805        0.4345600474
       38.4802849389        0.4309141182
       38.6129849973        0.4287805533
       38.7456850557        0.4281698065
       38.8783851141        0.4282749165
       39.0110851725        0.4277340252
       39.1437852308        0.4250972560
       39.2764852892        0.4193395181
       39.4091853476        0.4102310745
       39.5418854060        0.3984285649
       39.6745854644        0.3852610660
       39.8072855228        0.3723049051
       39.9399855812        0.3609103125
       40.0726856396        0.3518365742
       40.2053856980        0.3450880610
       40.3380857564        0.3399653783
       40.4707858148        0.3352904906
       40.6034858731        0.3297395802
       40.7361859315        0.3222073661
       40.8688859899        0.3121178548
       41.0015860483        0.2995940273
       41.1342861067        0.2854211223
       41.2669861651        0.2707952233
       41.3996862235        0.2569268502
       41.5323862819        0.2446335094
       41.6650863403        0.2340707490
       41.7977863987        0.2247047752
       41.9304864571        0.2155380061
       42.0631865154        0.2055008333
       42.1958865738        0.1938596776
       42.3285866322        0.1804882379
       42.4612866906        0.1659050483
       42.5939867490        0.1510723611
       42.7266868074        0.1370427746
       42.8593868658        0.1245955550
       42.9920869242        0.1140021128
       43.1247869826        0.1050001950
       43.2574870410        0.0969649779
       43.3901870994        0.0891846678
       43.5228871578        0.0811164624
       43.6555872161        0.0725278514
       43.7882872745        0.0634966687
       43.9209873329        0.0543098011
       44.0536873913        0.0453310339
       44.1863874497        0.0368963606
       44.3190875081        0.0292596687
       44.4517875665        0.0225802095
       44.5844876249        0.0169311208
       44.7171876833        0.0123132619
       44.8498877417        0.0086689696
       44.9825878001        0.0058965347
       45.1152878584        0.0038664305
       45.2479879168        0.0024380378
       45.3806879752        0.0014743104
       45.5133880336        0.0008524042
       45.6460880920        0.0004697219
       45.7787881504        0.0002459303
       45.9114882088        0.0001219741
       46.0441882672        0.0000571523
       46.1768883256        0.0000252395
